T0 - T,Iq0,x,T
9.45416666666667,0.19491127341635178,59.27421933184664,20.645833333333332
8.183083311716718,0.21977176602319234,62.68953953503617,21.916916688283283
6.916333309809367,0.2539917688782369,66.26492689783511,23.183666690190634
5.656416654586792,0.3035387349787348,72.81904966763422,24.44358334541321
4.3895797761548465,0.3883025946642276,84.15850783003235,25.710420223845155
3.1084033453164004,0.6189182586266342,107.25722012092497,26.9915966546836
1.8068333784739181,1.5259569041621792,161.80222111913145,28.293166621526083
0.5104167143503844,7.333839837806478,238.09083898118976,29.589583285649617
-0.7898333549499483,160.6682197355433,721.2847086158141,30.88983335494995
